"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-08","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","126.9","","","","1"
"2024-09","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","126.9","","","","1"
"2024-10","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","125.0","","","","1"
"2024-11","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","124.7","","","","1"
"2024-12","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","124.7","","","","1"
"2025-01","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","125.1","","","","1"
"2025-02","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","125.2","","","","1"
"2025-03","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","125.3","","","","1"
"2025-04","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","125.2","","","","1"
"2022-04","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.6","E","","","1"
"2022-05","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.6","E","","","1"
"2022-06","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.8","E","","","1"
"2022-07","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","121.5","E","","","1"
"2022-08","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","121.5","E","","","1"
"2022-09","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","121.5","E","","","1"
"2022-10","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.4","E","","","1"
"2022-11","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.3","E","","","1"
"2022-12","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.2","E","","","1"
"2023-01","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","119.9","E","","","1"
"2023-02","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","119.8","E","","","1"
"2023-03","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","119.8","E","","","1"
"2023-04","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","119.8","E","","","1"
"2023-05","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","119.9","E","","","1"
"2023-06","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","119.9","E","","","1"
"2023-07","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","119.9","E","","","1"
"2023-08","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.8","E","","","1"
"2023-09","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.3","E","","","1"
"2023-10","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.3","E","","","1"
"2023-11","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.3","E","","","1"
"2023-12","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.3","E","","","1"
"2024-01","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.3","E","","","1"
"2024-02","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.3","E","","","1"
"2024-03","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.2","E","","","1"
"2024-04","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.7","E","","","1"
"2024-05","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.6","E","","","1"
"2024-06","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.4","E","","","1"
"2024-07","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.4","E","","","1"
"2024-08","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.4","E","","","1"
"2024-09","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","120.4","E","","","1"
"2024-10","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","121.9","E","","","1"
"2024-11","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","122.3","E","","","1"
"2024-12","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","122.3","E","","","1"
"2025-01","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","122.3","E","","","1"
"2025-02","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","122.5","E","","","1"
"2025-03","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","122.5","E","","","1"
"2025-04","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","122.5","E","","","1"


